Request No,Brand,Season,Dept,Size Type,Channel,Style No,Style Name,Artwork/Color No/Name,In Store Date,Qty,Retail Price,Store Set,Size Range,Offer Description,AC Date,LUC,SUC,Trans Mode,Unit Status,DC Date,PO,Store Set Date,Status,Material Supplier Art #,Material COO,Style Fiber Content,Finished Weight,Material Cost,Yield,Yield UOM,Sub Dept,Freight Product Category,Product Type,Modified By,Last Published Date,Agent,Vendor,Factory,Style Name,Trim Cost,Fabric Financing Fee,Duty Savings Program,Est Duty Amt,HTS No,Quota Category,Fabric Financing Fee,Offer No,IMU%,Vendor Comments,PO Status
HQ140994,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,864806,EASY FL LINEN PANT,002557-EVENING OLIVE,03/04/2024,"1,152",89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB 2.29/YD I/O 2.35/YD,12/20/2023,12.05,9.35,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,HW1508013005,CHINA,"55.00% LINEN
45.00% VISCOSE",195.00,2.49,1.690000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,P6780159,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT,1.81,0.17,MP,0.22,6204698044,847,0.17,193306,86.61,,
HQ140994,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,864806,EASY FL LINEN PANT,003062-BALI GOLD,03/04/2024,"1,176",89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB 2.29/YD I/O 2.35/YD,12/20/2023,12.05,9.35,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,HW1508013005,CHINA,"55.00% LINEN
45.00% VISCOSE",195.00,2.49,1.690000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,P6780159,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT,1.81,0.17,MP,0.22,6204698044,847,0.17,193306,86.61,,
HQ140994,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,864806,EASY FL LINEN PANT,009000-WHITE,03/04/2024,"1,152",89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB 2.29/YD I/O 2.35/YD,12/20/2023,12.05,9.35,OCEAN,FC,02/26/2024,,03/04/2024,ADOPTED,HW1508013005,CHINA,"55.00% LINEN
45.00% VISCOSE",195.00,2.49,1.690000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,P6780159,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT,1.81,0.17,MP,0.22,6204698044,847,0.17,193306,86.61,,
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,002222-BLACK,01/08/2024,"1,498",98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,10/25/2023,15.40,10.15,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,008251-CREAMY COCOA,01/08/2024,"1,421",98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,10/25/2023,15.40,10.15,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,008285-COVE BLUE,01/08/2024,"1,192",98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,10/25/2023,15.40,10.15,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,009107-CHALK,01/08/2024,"1,421",98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,10/25/2023,15.40,10.15,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,002222-BLACK,01/29/2024,"1,041",98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,11/15/2023,15.40,10.15,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,008251-CREAMY COCOA,01/29/2024,534,98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,11/15/2023,15.40,10.15,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,009107-CHALK,01/29/2024,572,98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,11/15/2023,15.40,10.15,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,018878-BRIGHT VERBENA,01/29/2024,"1,216",98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,11/15/2023,15.40,10.15,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,002222-BLACK,03/04/2024,756,98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,12/20/2023,15.40,10.15,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,008251-CREAMY COCOA,03/04/2024,565,98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,12/20/2023,15.40,10.15,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,009107-CHALK,03/04/2024,426,98.99,QTR1,601_MISSY_NUMERIC,6/28 POCKETING B/ON DTM COLOR,12/20/2023,15.40,10.15,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,193399,84.44,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,002222-BLACK,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/25 EA COST B/ON DTM COLOR,11/27/2023,20.60,10.15,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,201725,79.19,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,008251-CREAMY COCOA,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/25 EA COST B/ON DTM COLOR,11/27/2023,20.60,10.15,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,201725,79.19,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,008285-COVE BLUE,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/25 EA COST B/ON DTM COLOR,11/27/2023,20.60,10.15,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,201725,79.19,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ139651,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,868996,STRUCTURED SLIM WIDE,009107-CHALK,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/25 EA COST B/ON DTM COLOR,11/27/2023,20.60,10.15,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,SF20101159,CHINA,"72.00% POLYESTER
6.00% SPANDEX
22.00% RAYON",295.00,3.60,1.440000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,STRUCTURED SLIM WIDE,1.11,0.21,MP,2.61,6204639011,648,0.21,201725,79.19,"Cost b/on fab. px CIF $3.60/yd, 2 ways SOLID cut, unlined, unwashed",
HQ138943,ATF,SPRING 2024,526 M PANTS,MISSY,,869033,***DO NOT USE *** AT WAIST SLIM ANKLE DENIM,,,,,MAR,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,PLACIDO,PAKISTAN,,,,,,DENIM,DENIM PANT,,,,,,,***DO NOT USE *** AT WAIST SLIM ANKLE DENIM,,,STANDARD,,6204628011,348,,,,,
HQ139683,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,869070,EASY FL LINEN PANT  - STRIPE,008251-CREAMY COCOA,01/08/2024,715,89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB 2.75/YD I/O 2.80/YD,10/24/2023,12.60,9.82,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.580000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT  - STRIPE,1.81,0.19,MP,0.24,6204698044,847,0.19,193309,86.00,linen stripe vertical on body& horizontal stripe AT WB and back welt no other matching,
HQ139683,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,869070,EASY FL LINEN PANT  - STRIPE,008251-CREAMY COCOA,03/04/2024,"1,147",89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB 2.75/YD I/O 2.80/YD,12/20/2023,12.60,9.82,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.580000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT  - STRIPE,1.81,0.19,MP,0.24,6204698044,847,0.19,193309,86.00,linen stripe vertical on body& horizontal stripe AT WB and back welt no other matching,
HQ139683,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,869070,EASY FL LINEN PANT  - STRIPE,008251-CREAMY COCOA,12/18/2023,70,89.99,QTR1,602_MISSY_ALPHA,FINAL: 07/19 COST FOR EA,11/27/2023,16.87,9.82,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.580000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT  - STRIPE,1.81,0.19,MP,0.24,6204698044,847,0.19,199979,81.25,linen stripe vertical on body& horizontal stripe AT WB and back welt no other matching,
HQ133126,ATF,SPRING 2024,526 M PANTS,MISSY,,869101,MID RISE SLIM STRAIGHT DENIM WITH CLEAN HEM,,,,89.99,QTR1,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,9163HP,PAKISTAN,"98.00% COTTON
2.00% ELASTANE",10.75,,,,DENIM,DENIM PANT,,,,,,,MID RISE SLIM STRAIGHT DENIM WITH CLEAN HEM,,,STANDARD,,6204628011,348,,,,,
HQ141775,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,869189,24 CURVY PETITE CROP PANT - POLISHED DENIM,001898-INK WASH,01/08/2024,377,89.99,DEC,604_PETITE_NUMERIC,,,,,,FC,,,01/08/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,,,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,,,,24 CURVY PETITE CROP PANT - POLISHED DENIM,,,STANDARD,,6204628018,,,,,,
HQ141775,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,869189,24 CURVY PETITE CROP PANT - POLISHED DENIM,001898-INK WASH,01/29/2024,982,89.99,DEC,604_PETITE_NUMERIC,,,,,,FC,,,01/29/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,,,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,,,,24 CURVY PETITE CROP PANT - POLISHED DENIM,,,STANDARD,,6204628018,,,,,,
HQ141775,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,869189,24 CURVY PETITE CROP PANT - POLISHED DENIM,001898-INK WASH,03/04/2024,300,89.99,DEC,604_PETITE_NUMERIC,,,,,,FC,,,03/04/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,,,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,,,,24 CURVY PETITE CROP PANT - POLISHED DENIM,,,STANDARD,,6204628018,,,,,,
HQ141774,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,871032,24 PETITE CROP PANT - POLISHED DENIM,001898-INK WASH,01/08/2024,434,89.99,QTR1,604_PETITE_NUMERIC,,,,,,FC,,,01/08/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,,,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,,,,24 PETITE CROP PANT - POLISHED DENIM,,,STANDARD,,6204628018,,,,,,
HQ141774,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,871032,24 PETITE CROP PANT - POLISHED DENIM,001898-INK WASH,01/29/2024,888,89.99,QTR1,604_PETITE_NUMERIC,,,,,,FC,,,01/29/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,,,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,,,,24 PETITE CROP PANT - POLISHED DENIM,,,STANDARD,,6204628018,,,,,,
HQ141774,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,871032,24 PETITE CROP PANT - POLISHED DENIM,001898-INK WASH,03/04/2024,446,89.99,QTR1,604_PETITE_NUMERIC,,,,,,FC,,,03/04/2024,ADOPTED,NN1601063,CHINA,"96.00% COTTON
4.00% SPANDEX",205.00,,,,,PANTS (NON-DENIM)-LIGHT WEIGHT,,K6860449,2023-07-20 00:00:00.0,,,,24 PETITE CROP PANT - POLISHED DENIM,,,STANDARD,,6204628018,,,,,,
HQ133130,ATF,SPRING 2024,526 M PANTS,MISSY,,871057,*2 TO 1* HIGH RISE BOOTCUT DENIM WITH CLEAN HEM (FRAME WASH),,,,98.99,QTR1,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,PLACIDO,PAKISTAN,,,,,,DENIM,DENIM PANT,,,,,,,*2 TO 1* HIGH RISE BOOTCUT DENIM WITH CLEAN HEM (FRAME WASH),,,STANDARD,,6204628011,348,,,,,
HQ139648,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871120,DRAPEY WIDE LEG,008251-CREAMY COCOA,01/08/2024,922,98.99,FEB,601_MISSY_NUMERIC,FINAL: 6/27 REWORK TARGET 1.277UNIT,10/25/2023,18.31,12.20,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,VDPR12144,CHINA,"80.00% POLYESTER
7.00% SPANDEX
13.00% RAYON",280.00,3.70,1.730000,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,DRAPEY WIDE LEG,1.21,0.26,MP,3.14,6204639011,648,0.26,192983,81.50,"6/27 Cost b/on fab. px CIF $3.70/yd for 2K/0.5K,  2ways solid cut, unlined, unwashed",
HQ139648,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871120,DRAPEY WIDE LEG,009036-INDUSTRIAL NAVY,01/08/2024,859,98.99,FEB,601_MISSY_NUMERIC,FINAL: 6/27 REWORK TARGET 1.277UNIT,10/25/2023,18.31,12.20,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,VDPR12144,CHINA,"80.00% POLYESTER
7.00% SPANDEX
13.00% RAYON",280.00,3.70,1.730000,,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TEX WORLD PTE. LTD,PT. TOP AND TOP APPAREL,DRAPEY WIDE LEG,1.21,0.26,MP,3.14,6204639011,648,0.26,192983,81.50,"6/27 Cost b/on fab. px CIF $3.70/yd for 2K/0.5K,  2ways solid cut, unlined, unwashed",
HQ139663,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,871122,24 CURVY SPRING ANKLE,002222-BLACK,01/08/2024,"1,467",98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17CURVYMISSY,11/18/2023,17.22,14.01,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.540000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 CURVY SPRING ANKLE,1.41,0.30,STANDARD,0.00,6204628018,348,0.30,198890,82.60,,
HQ139663,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,871122,24 CURVY SPRING ANKLE,006794-CORAL FLARE,01/08/2024,475,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17CURVYMISSY,11/18/2023,17.22,14.01,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.540000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 CURVY SPRING ANKLE,1.41,0.30,STANDARD,0.00,6204628018,348,0.30,198890,82.60,,
HQ139663,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,871122,24 CURVY SPRING ANKLE,009036-INDUSTRIAL NAVY,01/08/2024,"1,455",98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17CURVYMISSY,11/18/2023,17.22,14.01,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.540000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 CURVY SPRING ANKLE,1.41,0.30,STANDARD,0.00,6204628018,348,0.30,198890,82.60,,
HQ139663,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,871122,24 CURVY SPRING ANKLE,009192-WINTER WHITE,01/08/2024,"1,400",98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17CURVYMISSY,11/18/2023,17.22,14.01,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.540000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 CURVY SPRING ANKLE,1.41,0.30,STANDARD,0.00,6204628018,348,0.30,198890,82.60,,
HQ139663,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,871122,24 CURVY SPRING ANKLE,009344-LIGHT STONE,01/08/2024,"1,400",98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17CURVYMISSY,11/18/2023,17.22,14.01,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.540000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 CURVY SPRING ANKLE,1.41,0.30,STANDARD,0.00,6204628018,348,0.30,198890,82.60,,
